tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0009656	movie	The Storm	The Storm	0	1918	\N	\N	Documentary
tt0009657	movie	Storstadsfaror	Storstadsfaror	0	1918	\N	50	Drama
tt0009658	movie	The Strange Woman	The Strange Woman	0	1918	\N	\N	Drama
tt0009659	short	The Stranger	The Stranger	0	1918	\N	20	Comedy,Short,Western
tt0009660	movie	String Beans	String Beans	0	1918	\N	50	Comedy
tt0009661	movie	The Struggle Everlasting	The Struggle Everlasting	0	1918	\N	\N	Drama
tt0009662	movie	Studies in Floriculture	Studies in Floriculture	0	1918	\N	\N	Documentary
tt0009663	movie	The Studio Girl	The Studio Girl	0	1918	\N	50	Comedy,Romance
tt0009664	short	Stürme des Lebens	Stürme des Lebens	0	1918	\N	40	Short
tt0009665	movie	A Successful Adventure	A Successful Adventure	0	1918	\N	\N	Comedy,Drama,Romance
tt0009666	movie	Such a Little Pirate	Such a Little Pirate	0	1918	\N	50	Adventure
tt0009667	movie	The Sudden Gentleman	The Sudden Gentleman	0	1917	\N	\N	Comedy,Drama
tt0009668	short	Sumatra	Sumatra	0	1918	\N	\N	Documentary,Short
tt0009669	short	The Summer Girls	The Summer Girls	0	1918	\N	20	Comedy,Short
tt0009670	short	A Sun Kissed Isle	A Sun Kissed Isle	0	1918	\N	\N	Documentary,Short
tt0009671	movie	Sunshine Alley	Sunshine Alley	0	1917	\N	60	Drama
tt0009672	movie	Sunshine Nan	Sunshine Nan	0	1918	\N	50	Comedy,Drama
tt0009673	short	Superintendents	Superintendents	0	1918	\N	\N	Animation,Comedy,Short
tt0009674	movie	Suspicion	Suspicion	0	1918	\N	60	Drama
tt0009675	movie	Swat the Spy	Swat the Spy	0	1918	\N	\N	Comedy,Drama
tt0009676	short	Swing Your Partners	Swing Your Partners	0	1918	\N	\N	Comedy,Short
tt0009677	movie	Das Tagebuch einer Verlorenen	Das Tagebuch einer Verlorenen	0	1918	\N	60	Drama,Thriller
tt0009678	short	Take a Chance	Take a Chance	0	1918	\N	10	Comedy,Short
tt0009679	short	The Tale of a Pig	The Tale of a Pig	0	1918	\N	\N	Animation,Comedy,Short
tt0009680	short	Tales of the Tall Timber	Tales of the Tall Timber	0	1918	\N	\N	Documentary,Short
tt0009681	movie	The Talk of the Town	The Talk of the Town	0	1918	\N	60	Comedy,Romance
tt0009682	movie	Tarzan of the Apes	Tarzan of the Apes	0	1918	\N	73	Action,Adventure
tt0009683	movie	Tavaszi vihar	Tavaszi vihar	0	1918	\N	\N	\N
tt0009684	movie	Tell It to the Marines	Tell It to the Marines	0	1918	\N	\N	Comedy
tt0009685	movie	Tempered Steel	Tempered Steel	0	1918	\N	50	Drama
tt0009686	movie	The Temple of Dusk	The Temple of Dusk	0	1918	\N	50	Drama
tt0009687	movie	The Testing of Mildred Vane	The Testing of Mildred Vane	0	1918	\N	\N	Drama
tt0009688	movie	That Devil, Bateese	That Devil, Bateese	0	1918	\N	50	Action,Drama
tt0009689	short	That's Him	That's Him	0	1918	\N	11	Comedy,Short
tt0009690	movie	Thieves' Gold	Thieves' Gold	0	1918	\N	50	Action,Romance,Western
tt0009691	short	The Thing We Love	The Thing We Love	0	1918	\N	40	Drama,Short
tt0009692	short	Third, Jiggs and the Social Lion	Third, Jiggs and the Social Lion	0	1918	\N	\N	Animation,Comedy,Short
tt0009693	movie	Thirty a Week	Thirty a Week	0	1918	\N	50	Comedy,Drama
tt0009694	movie	Thomas Graals bästa barn	Thomas Graals bästa barn	0	1918	\N	95	Comedy
tt0009695	short	Those Athletic Girls	Those Athletic Girls	0	1918	\N	20	Comedy,Short
tt0009696	movie	Three Mounted Men	Three Mounted Men	0	1918	\N	60	Western
tt0009697	movie	Three X Gordon	Three X Gordon	0	1918	\N	50	Comedy,Drama
tt0009698	short	Throwing the Bull	Throwing the Bull	0	1918	\N	\N	Animation,Comedy,Short
tt0009699	short	Tidbits of Travel	Tidbits of Travel	0	1918	\N	\N	Documentary,Short
tt0009700	movie	The Tiger Man	The Tiger Man	0	1918	\N	50	Western
tt0009701	movie	Tih Minh	Tih Minh	0	1918	\N	418	Adventure,Mystery
tt0009702	movie	Till I Come Back to You	Till I Come Back to You	0	1918	\N	60	Drama,War
tt0009703	movie	Tinker, Tailor, Soldier, Sailor	Tinker, Tailor, Soldier, Sailor	0	1918	\N	70	Drama,Romance
tt0009704	movie	Tinsel	Tinsel	0	1918	\N	\N	Drama
tt0009705	short	The Tip	The Tip	0	1918	\N	\N	Comedy,Short
tt0009706	movie	To Hell with the Kaiser!	To Hell with the Kaiser!	0	1918	\N	70	Comedy,Drama,War
tt0009707	short	To the Rescue	To the Rescue	0	1918	\N	\N	Animation,Comedy,Short
tt0009708	movie	Together	Together	0	1918	\N	50	Comedy,Drama,Mystery
tt0009709	movie	Tongues of Flame	Tongues of Flame	0	1918	\N	50	Drama,Romance,Western
tt0009710	short	Tonsorial Artists	Tonsorial Artists	0	1918	\N	\N	Animation,Comedy,Short
tt0009711	movie	Tony America	Tony America	0	1918	\N	\N	Drama
tt0009712	movie	Too Fat to Fight	Too Fat to Fight	0	1918	\N	60	Comedy
tt0009713	movie	Too Many Millions	Too Many Millions	0	1918	\N	50	Comedy,Drama
tt0009714	movie	The Top Dog	The Top Dog	0	1918	\N	\N	Crime,Drama
tt0009715	movie	Tosca	Tosca	0	1918	\N	\N	Drama
tt0009716	movie	Tourada no Campo Pequeno	Tourada no Campo Pequeno	0	1918	\N	\N	Documentary
tt0009717	movie	Toys of Fate	Toys of Fate	0	1918	\N	70	Drama
tt0009718	movie	The Trail to Yesterday	The Trail to Yesterday	0	1918	\N	\N	Western
tt0009719	movie	The Trap	The Trap	0	1918	\N	\N	Drama
tt0009720	movie	Les travailleurs de la mer	Les travailleurs de la mer	0	1918	\N	\N	\N
tt0009721	movie	Treasure Island	Treasure Island	0	1917	\N	60	Adventure
tt0009722	movie	The Treasure of the Sea	The Treasure of the Sea	0	1918	\N	\N	Drama
tt0009723	movie	El tren de los suicidas	El tren de los suicidas	0	1918	\N	\N	\N
tt0009724	short	The Triumph of Transportation	The Triumph of Transportation	0	1918	\N	10	Documentary,Short
tt0009725	movie	The Triumph of the Weak	The Triumph of the Weak	0	1918	\N	\N	Drama
tt0009726	movie	True Blue	True Blue	0	1918	\N	60	Western
tt0009727	movie	The Turn of a Card	The Turn of a Card	0	1918	\N	70	Comedy,Drama
tt0009728	movie	The Turn of the Wheel	The Turn of the Wheel	0	1918	\N	50	Drama,Mystery,Romance
tt0009729	movie	Twenty-One	Twenty-One	0	1918	\N	\N	Comedy
tt0009730	short	Two Scrambled	Two Scrambled	0	1918	\N	\N	Comedy,Short
tt0009731	short	Two Tough Tenderfeet	Two Tough Tenderfeet	0	1918	\N	\N	Comedy,Short,Western
tt0009732	short	Two-Gun Gussie	Two-Gun Gussie	0	1918	\N	8	Comedy,Short,Western
tt0009733	movie	The Two-Soul Woman	The Two-Soul Woman	0	1918	\N	50	Drama,Mystery
tt0009734	movie	Tyrant Fear	Tyrant Fear	0	1918	\N	50	Drama
tt0009735	movie	La tía de Pancho	La tía de Pancho	0	1918	\N	\N	\N
tt0009736	short	El tío de América	El tío de América	0	1918	\N	15	Short
tt0009737	movie	The Unbeliever	The Unbeliever	0	1918	\N	80	Drama,War
tt0009738	short	The Unblazed Trail	The Unblazed Trail	0	1918	\N	\N	Documentary,Short
tt0009739	movie	The Unchastened Woman	The Unchastened Woman	0	1918	\N	70	Drama
tt0009740	movie	Unclaimed Goods	Unclaimed Goods	0	1918	\N	50	Comedy,Romance,Western
tt0009741	movie	Uncle Tom's Cabin	Uncle Tom's Cabin	0	1918	\N	50	Drama
tt0009742	movie	Under Four Flags	Under Four Flags	0	1918	\N	70	Documentary,War
tt0009743	movie	Under Suspicion	Under Suspicion	0	1918	\N	50	Comedy,Mystery
tt0009744	movie	Under the Greenwood Tree	Under the Greenwood Tree	0	1918	\N	50	Drama
tt0009745	movie	Under the Yoke	Under the Yoke	0	1918	\N	\N	Action,Romance,War
tt0009746	movie	Unknown Switzerland	Unknown Switzerland	0	1918	\N	\N	Documentary
tt0009747	movie	Up Romance Road	Up Romance Road	0	1918	\N	50	Comedy,Drama,War
tt0009748	short	Up in the Air	Up in the Air	0	1918	\N	\N	Animation,Comedy,Short
tt0009749	movie	Up the Road with Sallie	Up the Road with Sallie	0	1918	\N	50	Comedy,Romance
tt0009750	movie	Congestion	Uplotnenie	0	1918	\N	56	\N
tt0009751	movie	The Vamp	The Vamp	0	1918	\N	50	Comedy,Drama,War
tt0009752	short	Vamping the Vamp	Vamping the Vamp	0	1918	\N	\N	Comedy,Short
tt0009753	movie	The Vanity Pool	The Vanity Pool	0	1918	\N	60	Drama
tt0009754	movie	Magic Waltz	Varázskeringö	0	1918	\N	\N	Drama
tt0009755	movie	Vdova	Vdova	0	1918	\N	\N	Drama
tt0009756	movie	The Velvet Hand	The Velvet Hand	0	1918	\N	50	Drama
tt0009757	movie	Vendémiaire	Vendémiaire	0	1918	\N	148	Drama
tt0009758	movie	Vengeance	Vengeance	0	1918	\N	60	Drama
tt0009759	movie	Vengeance Is Mine	Vengeance Is Mine	0	1917	\N	50	Drama
tt0009760	movie	The Venus Model	The Venus Model	0	1918	\N	50	Comedy,Romance
tt0009761	movie	Viagem Presidencial ao Norte	Viagem Presidencial ao Norte	0	1918	\N	\N	\N
tt0009762	movie	Victory and Peace	Victory and Peace	0	1918	\N	\N	War
tt0009763	short	St. Croix	Views of St. Croix	0	1918	\N	21	Documentary,Short
tt0009764	short	The Villain	The Villain	0	1917	\N	\N	Comedy,Short
tt0009765	movie	Virtuous Wives	Virtuous Wives	0	1918	\N	60	Drama
tt0009766	movie	Vive la France!	Vive la France!	0	1918	\N	50	Drama,War
tt0009767	movie	Viviette	Viviette	0	1918	\N	50	Drama
tt0009768	movie	The Voice of Destiny	The Voice of Destiny	0	1918	\N	\N	Mystery
tt0009769	movie	Vor tids helte	Vor tids helte	0	1918	\N	80	Drama
tt0009770	movie	The Vortex	The Vortex	0	1918	\N	\N	Drama
tt0009771	movie	The Merry Widow	A víg özvegy	0	1920	\N	70	Musical
tt0009772	movie	The Wages of Sin	The Wages of Sin	0	1918	\N	\N	Drama,Romance
tt0009773	movie	Waifs	Waifs	0	1918	\N	\N	Comedy,Drama
tt0009774	short	The Wanderer and the Whoozitt	The Wanderer and the Whoozitt	0	1918	\N	\N	Documentary,Short
tt0009775	movie	Wanted: A Brother	Wanted: A Brother	0	1918	\N	\N	Drama
tt0009776	movie	Wanted: A Mother	Wanted: A Mother	0	1918	\N	50	Drama
tt0009777	movie	Washington's Sky Patrol	Washington's Sky Patrol	0	1918	\N	\N	Documentary
tt0009778	short	Watch Your Neighbor	Watch Your Neighbor	0	1918	\N	20	Comedy,Short
tt0009779	movie	The Way Out	The Way Out	0	1918	\N	\N	Drama
tt0009780	movie	The Way of an Eagle	The Way of an Eagle	0	1918	\N	\N	Drama,War
tt0009781	movie	We Can't Have Everything	We Can't Have Everything	0	1918	\N	60	Comedy,Drama
tt0009782	movie	We Should Worry	We Should Worry	0	1918	\N	\N	Comedy,Drama
tt0009783	movie	A Weaver of Dreams	A Weaver of Dreams	0	1918	\N	\N	Drama
tt0009784	movie	Wedlock	Wedlock	0	1918	\N	50	Drama
tt0009785	short	A Wee Bit Odd	A Wee Bit Odd	0	1918	\N	\N	Documentary,Short
tt0009787	movie	Western Blood	Western Blood	0	1918	\N	50	Western
tt0009788	short	What the Ice Age Left	What the Ice Age Left	0	1918	\N	\N	Documentary,Short
tt0009789	movie	When Do We Eat?	When Do We Eat?	0	1918	\N	50	Comedy,Drama
tt0009790	movie	When Men Betray	When Men Betray	0	1918	\N	60	Drama
tt0009791	movie	When a Man Rides Alone	When a Man Rides Alone	0	1919	\N	50	Western
tt0009792	movie	When a Woman Sins	When a Woman Sins	0	1918	\N	\N	Drama,Romance
tt0009793	movie	Which Woman?	Which Woman?	0	1918	\N	50	Mystery
tt0009794	movie	The Whims of Society	The Whims of Society	0	1918	\N	\N	Drama
tt0009795	movie	The Whirlpool	The Whirlpool	0	1918	\N	50	Crime,Drama
tt0009796	movie	The Whispering Chorus	The Whispering Chorus	0	1918	\N	86	Drama
tt0009797	short	Whispering Wires of War	Whispering Wires of War	0	1918	\N	\N	Documentary,Short
tt0009798	movie	The White Man's Law	The White Man's Law	0	1918	\N	50	Drama
tt0009799	movie	Who Is to Blame?	Who Is to Blame?	0	1918	\N	\N	Drama
tt0009800	movie	Who Shall Take My Life?	Who Shall Take My Life?	0	1917	\N	\N	Drama
tt0009801	short	Who's Your Father?	Who's Your Father?	0	1918	\N	20	Comedy,Short,Western
tt0009802	short	Whose Little Wife Are You?	Whose Little Wife Are You?	0	1918	\N	20	Comedy,Short
tt0009803	short	Who's Zoo?	Who's Zoo?	0	1918	\N	20	Comedy,Short
tt0009804	movie	Why I Should Not Marry	Why I Should Not Marry	0	1918	\N	\N	\N
tt0009805	movie	Why I Would Not Marry	Why I Would Not Marry	0	1918	\N	60	Comedy,Drama
tt0009806	short	Why Pick on Me?	Why Pick on Me?	0	1918	\N	10	Comedy,Short
tt0009807	movie	The Wife He Bought	The Wife He Bought	0	1918	\N	50	Drama
tt0009808	short	Wife or Country	Wife or Country	0	1918	\N	\N	Drama,Short,War
tt0009809	short	Wild Bird Pets	Wild Bird Pets	0	1918	\N	\N	Documentary,Short
tt0009810	movie	The Wildcat of Paris	The Wildcat of Paris	0	1918	\N	60	Crime,Drama,War
tt0009811	movie	Wild Women	Wild Women	0	1918	\N	50	Comedy,Western
tt0009812	short	Wild Women and Tame Lions	Wild Women and Tame Lions	0	1918	\N	\N	Comedy,Short
tt0009813	movie	Wild Youth	Wild Youth	0	1918	\N	50	Drama
tt0009814	movie	The Winding Trail	The Winding Trail	0	1918	\N	\N	Western
tt0009815	movie	The Wine Girl	The Wine Girl	0	1918	\N	50	Drama
tt0009816	movie	Winner Takes All	Winner Takes All	0	1918	\N	50	Drama,Western
tt0009817	movie	The Winning of Beatrice	The Winning of Beatrice	0	1918	\N	\N	Comedy,Drama,Romance
tt0009818	short	The Winning of the Mocking Bird	The Winning of the Mocking Bird	0	1918	\N	\N	Adventure,Short,Western
tt0009819	movie	Winter Scenes in Southern France	Winter Scenes in Southern France	0	1918	\N	\N	Documentary
tt0009820	movie	The Witch Woman	The Witch Woman	0	1918	\N	\N	Drama
tt0009821	movie	With Neatness and Dispatch	With Neatness and Dispatch	0	1918	\N	\N	Comedy,Crime
tt0009822	movie	Within the Cup	Within the Cup	0	1918	\N	\N	Drama
tt0009823	movie	Wives and Other Wives	Wives and Other Wives	0	1918	\N	\N	Comedy,Drama
tt0009824	movie	Wives of Men	Wives of Men	0	1918	\N	\N	Drama
tt0009825	movie	Wolves of Kultur	Wolves of Kultur	0	1918	\N	330	Action,Adventure
tt0009826	movie	Wolves of the Rail	Wolves of the Rail	0	1918	\N	50	Western
tt0009827	movie	Woman	Woman	0	1918	\N	70	Drama,War
tt0009828	movie	The Woman Between Friends	The Woman Between Friends	0	1918	\N	\N	Drama
tt0009829	movie	The Woman Suffers	The Woman Suffers	0	1918	\N	77	Crime,Drama
tt0009830	movie	The Woman Who Gave	The Woman Who Gave	0	1918	\N	\N	Drama,War
tt0009831	movie	Woman and Wife	Woman and Wife	0	1918	\N	50	Drama,Romance
tt0009832	movie	The Woman and the Law	The Woman and the Law	0	1918	\N	50	\N
tt0009833	movie	The Woman in the Web	The Woman in the Web	0	1918	\N	\N	Action,Adventure,Drama
tt0009834	movie	A Woman of Impulse	A Woman of Impulse	0	1918	\N	50	Drama
tt0009836	movie	A Woman's Experience	A Woman's Experience	0	1918	\N	60	Drama
tt0009837	movie	A Woman's Fool	A Woman's Fool	0	1918	\N	50	Comedy,Western
tt0009838	movie	Women's Weapons	Women's Weapons	0	1918	\N	50	Comedy,Drama
tt0009839	movie	The Wooing of Princess Pat	The Wooing of Princess Pat	0	1918	\N	\N	Fantasy
tt0009840	movie	The World for Sale	The World for Sale	0	1918	\N	50	Drama
tt0009841	movie	The Yellow Dog	The Yellow Dog	0	1918	\N	60	Drama
tt0009842	movie	The Yellow Ticket	The Yellow Ticket	0	1918	\N	50	Drama
tt0009843	movie	You Can't Believe Everything	You Can't Believe Everything	0	1918	\N	50	Drama
tt0009845	movie	Young America	Young America	0	1918	\N	\N	Drama
tt0009846	short	A Youthful Affair	A Youthful Affair	0	1918	\N	\N	Comedy,Short
tt0009847	movie	The Zeppelin's Last Raid	The Zeppelin's Last Raid	0	1917	\N	\N	Drama
tt0009848	movie	The Zero Hour	The Zero Hour	0	1918	\N	\N	Drama
tt0009849	movie	Zongar	Zongar	0	1918	\N	50	Drama
tt0009850	short	A Zuni Kicking Race	A Zuni Kicking Race	0	1918	\N	\N	Documentary,Short
tt0009851	movie	Masked Ball	Álarcosbál	0	1917	\N	\N	\N
tt0009852	movie	Az élet királya	Az élet királya	0	1918	\N	\N	Drama
tt0009853	movie	The Devil	Az ördög	0	1918	\N	\N	Drama
tt0009854	movie	12.10	12.10	0	1919	\N	50	Crime,Mystery,Thriller
tt0009855	movie	23 1/2 Hours' Leave	23 1/2 Hours' Leave	0	1919	\N	50	Comedy
tt0009856	short	500 Miles on a Gallon of Gas	500 Miles on a Gallon of Gas	0	1919	\N	\N	Animation,Comedy,Short
tt0009857	movie	A 111-es	A 111-es	0	1920	\N	\N	Drama,Romance,Thriller
tt0009858	movie	The A.B.C. of Love	The A.B.C. of Love	0	1919	\N	66	Drama
tt0009859	movie	Ace of the Saddle	Ace of the Saddle	0	1919	\N	60	Western
tt0009860	movie	Adele	Adele	0	1919	\N	\N	Drama
tt0009861	movie	An Adventure in Hearts	An Adventure in Hearts	0	1919	\N	50	Adventure
tt0009862	movie	The Adventures of Ruth	The Adventures of Ruth	0	1919	\N	300	Action
tt0009863	movie	After the War	After the War	0	1918	\N	50	Drama
tt0009864	movie	Alias Mike Moran	Alias Mike Moran	0	1919	\N	50	\N
tt0009865	short	All That Glitters Is Not Goldfish	All That Glitters Is Not Goldfish	0	1919	\N	\N	Animation,Comedy,Short
tt0009866	movie	All Wrong	All Wrong	0	1919	\N	\N	Comedy
tt0009867	movie	Almost Married	Almost Married	0	1919	\N	\N	Comedy,Drama,Romance
tt0009868	movie	Almost a Husband	Almost a Husband	0	1919	\N	50	Comedy
tt0009869	movie	The Amateur Adventuress	The Amateur Adventuress	0	1919	\N	\N	Comedy
tt0009870	short	The Amateur Liar	The Amateur Liar	0	1919	\N	\N	Comedy,Short
tt0009871	movie	An Amateur Widow	An Amateur Widow	0	1919	\N	\N	Comedy
tt0009872	movie	The Amazing Impostor	The Amazing Impostor	0	1919	\N	\N	Comedy
tt0009873	movie	The Amazing Wife	The Amazing Wife	0	1919	\N	60	Drama
tt0009874	short	Ambrose's Day Off	Ambrose's Day Off	0	1919	\N	\N	Comedy,Short
tt0009875	movie	The American Way	The American Way	0	1919	\N	\N	Comedy,Drama
tt0009876	movie	Analysis of Motion	Analysis of Motion	0	1919	\N	\N	Documentary
tt0009877	movie	And a Still Small Voice	And a Still Small Voice	0	1918	\N	\N	Drama
tt0009878	movie	Different from the Others	Anders als die Andern	0	1919	\N	50	Crime,Drama,History
tt0009879	movie	Anne of Green Gables	Anne of Green Gables	0	1919	\N	60	Comedy,Drama
tt0009880	short	Another Man's Wife	Another Man's Wife	0	1919	\N	\N	Animation,Comedy,Short
tt0009881	movie	L'apache	L'apache	0	1919	\N	60	Drama
tt0009882	movie	The Call of the Blood	L'appel du sang	0	1921	\N	\N	\N
tt0009883	movie	Los arlequines de seda y oro	Los arlequines de seda y oro	0	1919	\N	242	\N
tt0009884	movie	Arme Thea	Arme Thea	0	1919	\N	\N	\N
tt0009885	movie	As a Man Thinks	As a Man Thinks	0	1919	\N	\N	Drama
tt0009886	movie	As the Sun Went Down	As the Sun Went Down	0	1919	\N	50	Western
tt0009887	short	Ask Father	Ask Father	0	1919	\N	13	Comedy,Short
tt0009888	short	At the Old Stage Door	At the Old Stage Door	0	1919	\N	\N	Comedy,Short
tt0009889	short	At the Point of a Gun	At the Point of a Gun	0	1919	\N	\N	Short,Western
tt0009890	movie	L'atleta fantasma	L'atleta fantasma	0	1919	\N	85	Adventure
tt0009891	movie	Atonement	Atonement	0	1919	\N	\N	Drama,Romance
tt0009892	movie	Auction of Souls	Ravished Armenia	0	1919	\N	80	Drama,History,Romance
tt0009893	movie	The Oyster Princess	Die Austernprinzessin	0	1919	\N	60	Comedy
tt0009894	movie	The Grey Automobile	El automóvil gris	0	1919	\N	223	Action,Crime
tt0009895	movie	The Avalanche	The Avalanche	0	1919	\N	50	Drama,Mystery
tt0009896	movie	Ave Caesar!	Ave Caesar!	0	1919	\N	\N	Drama
tt0009897	movie	A Bachelor Husband	A Bachelor Husband	0	1920	\N	\N	Romance
tt0009898	movie	A Bachelor's Wife	A Bachelor's Wife	0	1919	\N	\N	Comedy
tt0009899	short	Back Stage	Back Stage	0	1919	\N	26	Comedy,Short
tt0009900	movie	Back to God's Country	Back to God's Country	0	1919	\N	73	Adventure,Romance,Western
tt0009901	short	Ballahooing on the Anarika	Ballahooing on the Anarika	0	1919	\N	\N	Documentary,Short
tt0009902	movie	The Bandbox	The Bandbox	0	1919	\N	\N	Mystery
tt0009903	movie	Bare Fists	Bare Fists	0	1919	\N	60	Western
tt0009904	movie	Bare-Fisted Gallagher	Bare-Fisted Gallagher	0	1919	\N	\N	Western
tt0009905	movie	Barrabas	Barrabas	0	1919	\N	489	Crime,Thriller
tt0009906	movie	Baseball: An Analysis of Motion	Baseball: An Analysis of Motion	0	1919	\N	\N	Documentary,Sport
tt0009907	movie	The Battler	The Battler	0	1919	\N	\N	Drama
tt0009908	short	Be My Wife	Be My Wife	0	1919	\N	\N	Comedy,Short
tt0009909	movie	Be a Little Sport	Be a Little Sport	0	1919	\N	\N	Comedy
tt0009910	short	The Bear Hunt	The Bear Hunt	0	1919	\N	\N	Documentary,Short
tt0009911	short	The Bearded Lady	The Bearded Lady	0	1919	\N	\N	Animation,Comedy,Short
tt0009912	movie	The Beauty Market	The Beauty Market	0	1919	\N	\N	Drama,Romance
tt0009913	short	Before Breakfast	Before Breakfast	0	1919	\N	\N	Comedy,Short
tt0009914	short	Before Breakfast	Before Breakfast	0	1919	\N	\N	Documentary,Short
tt0009915	movie	Behind the Door	Behind the Door	0	1919	\N	70	Drama,Thriller,War
tt0009916	movie	Die beiden Gatten der Frau Ruth	Die beiden Gatten der Frau Ruth	0	1919	\N	\N	\N
tt0009917	movie	La belle Russe	La belle Russe	0	1919	\N	\N	Romance
tt0009918	movie	The Belle of New York	The Belle of New York	0	1919	\N	50	Drama
tt0009919	movie	The Beloved Cheater	The Pleasant Devil	0	1919	\N	50	Comedy
tt0009920	short	Beresford and the Baboons	Beresford and the Baboons	0	1919	\N	20	Comedy,Short
tt0009921	short	The Best Bad Man	The Best Bad Man	0	1919	\N	\N	Short,Western
tt0009922	movie	The Best Man	The Best Man	0	1919	\N	60	Adventure,Comedy
tt0009923	movie	Carry On	The Better 'ole; or, The Romance of Old Bill	0	1919	\N	\N	Comedy,War
tt0009924	movie	Better Times	Better Times	0	1919	\N	\N	Drama
tt0009925	movie	The Better Wife	The Better Wife	0	1919	\N	50	Drama
tt0009926	movie	Bettler GmbH	Bettler GmbH	0	1919	\N	\N	\N
tt0009927	short	Between the Acts	Between the Acts	0	1919	\N	\N	Comedy,Short
tt0009928	movie	Beware!	Beware!	0	1919	\N	\N	War
tt0009929	movie	Big Little Person	Big Little Person	0	1919	\N	60	Drama
